Year,YearMonth,ProductID,Name,CategoryName,SubcategoryName,Revenue,UnitsSold,Orders
2020,2020-02,201,Eco T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2075.88,12,3
2020,2020-02,202,Deluxe Formal Wear,Fashion & Apparel,Formal Wear,3149.8,20,5
2020,2020-02,203,Classic Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2111.17,23,10
2020,2020-02,204,Portable Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2342.91,29,6
2020,2020-02,205,Ultra Outerwear,Fashion & Apparel,Outerwear,544.0,17,6
2020,2020-02,206,Pro Formal Wear,Fashion & Apparel,Formal Wear,7134.0,41,11
2020,2020-02,207,Ultra Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,1663.74,26,6
2020,2020-02,208,Advanced Activewear,Fashion & Apparel,Activewear,1960.0,40,9
2020,2020-02,209,Portable Swimwear,Fashion & Apparel,Swimwear,1080.0,10,5
2020,2020-02,210,Portable Activewear,Fashion & Apparel,Activewear,4640.66,34,9
2020,2020-02,211,Compact Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,4409.28,32,8
2020,2020-02,212,Eco Outerwear,Fashion & Apparel,Outerwear,915.17,23,8
2020,2020-02,213,Deluxe Formal Wear,Fashion & Apparel,Formal Wear,2754.0,17,4
2020,2020-02,214,Ultra Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,1176.0,12,5
2020,2020-02,215,Eco Swimwear,Fashion & Apparel,Swimwear,6095.68,32,11
2020,2020-02,216,Premium Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2449.27,23,8
2020,2020-02,217,Premium Swimwear,Fashion & Apparel,Swimwear,1932.64,16,6
2020,2020-02,218,Compact Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,844.64,16,5
2020,2020-02,219,Pro Swimwear,Fashion & Apparel,Swimwear,1889.79,21,6
2020,2020-02,220,Eco Formal Wear,Fashion & Apparel,Formal Wear,907.35,15,5
2020,2020-02,221,Advanced Accessories,Fashion & Apparel,Accessories,2725.71,29,6
2020,2020-02,222,Classic Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,3008.0,32,9
2020,2020-02,223,Advanced Swimwear,Fashion & Apparel,Swimwear,248.17,23,5
2020,2020-02,224,Compact Outerwear,Fashion & Apparel,Outerwear,3912.65,35,8
2020,2020-02,225,Eco Outerwear,Fashion & Apparel,Outerwear,5048.67,33,8
2020,2020-02,226,Deluxe Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,3079.65,35,8
2020,2020-02,227,Compact Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,4105.27,23,5
2020,2020-02,228,Eco T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,1368.0,12,3
2020,2020-02,229,Premium Accessories,Fashion & Apparel,Accessories,621.48,12,6
2020,2020-02,230,Premium Outerwear,Fashion & Apparel,Outerwear,3164.7,30,7
2020,2020-02,231,Advanced Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,1536.17,23,6
2020,2020-02,232,Pro Outerwear,Fashion & Apparel,Outerwear,425.88,12,4
2020,2020-02,233,Ultra Outerwear,Fashion & Apparel,Outerwear,1200.0,16,5
2020,2020-02,234,Premium Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2121.43,17,7
2020,2020-02,235,Portable Swimwear,Fashion & Apparel,Swimwear,4761.28,32,9
2020,2020-02,236,Deluxe Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,615.78,22,5
2020,2020-02,237,Eco Accessories,Fashion & Apparel,Accessories,2616.0,24,8
2020,2020-02,238,Premium Accessories,Fashion & Apparel,Accessories,4922.12,28,7
2020,2020-02,239,Portable Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,4314.33,27,6
2020,2020-02,240,Premium Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,3920.54,26,9
2020,2020-02,241,Classic Activewear,Fashion & Apparel,Activewear,648.0,6,2
2020,2020-02,242,Portable Activewear,Fashion & Apparel,Activewear,1894.9,10,3
2020,2020-02,243,Compact Formal Wear,Fashion & Apparel,Formal Wear,2672.82,18,6
2020,2020-02,244,Ultra Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,3014.55,45,12
2020,2020-02,245,Portable Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,6121.17,33,8
2020,2020-02,246,Deluxe Activewear,Fashion & Apparel,Activewear,390.0,39,7
2020,2020-02,247,Pro Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,241.29,21,6
2020,2020-02,248,Ultra Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,3180.0,20,4
2020,2020-02,249,Compact Swimwear,Fashion & Apparel,Swimwear,3373.72,28,6
2020,2020-02,250,Advanced Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,471.84,16,5
2020,2020-02,251,Compact Swimwear,Fashion & Apparel,Swimwear,519.95,5,2
2020,2020-02,252,Deluxe Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,1858.29,21,7
2020,2020-02,253,Pro Formal Wear,Fashion & Apparel,Formal Wear,2940.0,42,10
2020,2020-02,254,Premium Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,209.8,20,6
2020,2020-02,255,Advanced Swimwear,Fashion & Apparel,Swimwear,335.8,20,6
2020,2020-02,256,Classic Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,6240.0,39,6
2020,2020-02,257,Premium Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2987.38,22,7
2020,2020-02,258,Portable T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,1767.84,16,5
2020,2020-02,259,Compact Outerwear,Fashion & Apparel,Outerwear,490.41,9,3
2020,2020-02,260,Deluxe T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2203.71,29,9
2020,2020-02,261,Advanced Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,3657.81,39,8
2020,2020-02,262,Premium Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,3276.0,36,7
2020,2020-02,263,Portable T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,4222.12,28,7
2020,2020-02,264,Classic Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,864.9,10,4
2020,2020-02,265,Pro Swimwear,Fashion & Apparel,Swimwear,1014.93,7,3
2020,2020-02,266,Pro Accessories,Fashion & Apparel,Accessories,3330.0,18,6
2020,2020-02,267,Classic Formal Wear,Fashion & Apparel,Formal Wear,671.94,6,2
2020,2020-02,268,Classic Swimwear,Fashion & Apparel,Swimwear,4204.17,23,6
2020,2020-02,269,Compact Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,6053.13,47,10
2020,2020-02,270,Portable Accessories,Fashion & Apparel,Accessories,2603.79,21,7
2020,2020-02,271,Eco Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,3630.86,34,11
2020,2020-02,272,Pro Activewear,Fashion & Apparel,Activewear,3344.7,30,8
2020,2020-02,273,Ultra Activewear,Fashion & Apparel,Activewear,5504.7,30,10
2020,2020-02,274,Compact T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2616.0,24,8
2020,2020-02,275,Portable Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2294.83,17,4
2020,2020-02,276,Ultra Formal Wear,Fashion & Apparel,Formal Wear,1056.86,14,5
2020,2020-02,277,Deluxe T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,1480.0,20,6
2020,2020-02,278,Compact T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,341.91,29,8
2020,2020-02,279,Portable Swimwear,Fashion & Apparel,Swimwear,4033.0,37,11
2020,2020-02,280,Compact Formal Wear,Fashion & Apparel,Formal Wear,6160.0,35,10
2020,2020-02,281,Premium Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,1303.84,16,4
2020,2020-02,282,Ultra Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,379.98,2,1
2020,2020-02,283,Advanced T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2236.64,16,3
2020,2020-02,284,Advanced Swimwear,Fashion & Apparel,Swimwear,1094.39,11,5
2020,2020-02,285,Ultra Formal Wear,Fashion & Apparel,Formal Wear,103.16,4,1
2020,2020-02,286,Eco Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,547.11,9,2
2020,2020-02,287,Premium Formal Wear,Fashion & Apparel,Formal Wear,321.86,14,5
2020,2020-02,288,Pro Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,567.0,21,5
2020,2020-02,289,Deluxe Outerwear,Fashion & Apparel,Outerwear,2071.86,14,3
2020,2020-02,290,Premium Accessories,Fashion & Apparel,Accessories,2832.0,24,6
2020,2020-02,291,Pro Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,1375.27,13,4
2020,2020-02,292,Portable Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,1600.0,20,6
2020,2020-02,293,Eco Accessories,Fashion & Apparel,Accessories,4377.03,57,10
2020,2020-02,294,Portable Swimwear,Fashion & Apparel,Swimwear,5471.07,33,6
2020,2020-02,295,Classic Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,342.0,9,3
2020,2020-02,296,Ultra Formal Wear,Fashion & Apparel,Formal Wear,2376.0,22,7
2020,2020-02,297,Ultra Activewear,Fashion & Apparel,Activewear,215.92,8,2
2020,2020-02,298,Premium Swimwear,Fashion & Apparel,Swimwear,4698.96,24,8
2020,2020-02,299,Deluxe Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,208.0,8,3
2020,2020-02,300,Pro Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2410.43,17,5
2020,2020-02,301,Deluxe Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,192.0,12,4
2020,2020-02,302,Classic Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2236.0,26,6
2020,2020-02,303,Premium Activewear,Fashion & Apparel,Activewear,566.37,3,1
2020,2020-02,304,Portable Swimwear,Fashion & Apparel,Swimwear,7880.0,40,10
2020,2020-02,305,Premium Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2032.59,21,6
2020,2020-02,306,Pro Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,776.93,7,2
2020,2020-02,307,Eco Activewear,Fashion & Apparel,Activewear,1959.84,16,5
2020,2020-02,308,Classic Wearable Devices,Technology & Gadgets,Wearable Devices,3562.25,25,9
2020,2020-02,309,Compact Laptops & Tablets,Technology & Gadgets,Laptops & Tablets,4482.96,24,6
2020,2020-02,310,Compact Cameras & Photography,Technology & Gadgets,Cameras & Photography,4223.52,48,12
2020,2020-02,311,Advanced Wearable Devices,Technology & Gadgets,Wearable Devices,2542.01,19,6
2020,2020-02,312,Portable Gaming Accessories,Technology & Gadgets,Gaming Accessories,1040.0,26,8
2020,2020-02,313,Premium Headphones & Speakers,Technology & Gadgets,Headphones & Speakers,3014.0,22,7
2020,2020-02,314,Advanced Smartphones & Accessories,Technology & Gadgets,Smartphones & Accessories,104.94,6,2
2020,2020-02,315,Compact Smart Home Devices,Technology & Gadgets,Smart Home Devices,87.43,7,3
2020,2020-02,316,Classic Virtual Reality Gear,Technology & Gadgets,Virtual Reality Gear,1189.72,28,7
2020,2020-02,317,Advanced Gaming Accessories,Technology & Gadgets,Gaming Accessories,3380.22,18,6
2020,2020-02,318,Portable Chargers & Power Banks,Technology & Gadgets,Chargers & Power Banks,4640.0,29,7
2020,2020-02,319,Eco Smartphones & Accessories,Technology & Gadgets,Smartphones & Accessories,832.65,35,7
2020,2020-02,320,Premium Wearable Devices,Technology & Gadgets,Wearable Devices,1335.0,15,5
2020,2020-02,321,Classic Computer Components,Technology & Gadgets,Computer Components,411.16,4,2
2020,2020-02,322,Portable Virtual Reality Gear,Technology & Gadgets,Virtual Reality Gear,8722.0,49,11
2020,2020-02,323,Premium Virtual Reality Gear,Technology & Gadgets,Virtual Reality Gear,6749.64,36,9
2020,2020-02,324,Classic Nail Care,Health & Beauty,Nail Care,1397.0,11,5
2020,2020-02,325,Premium Oral Care,Health & Beauty,Oral Care,269.88,12,5
2020,2020-02,326,Portable Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,1526.85,15,4
2020,2020-02,327,Compact Oral Care,Health & Beauty,Oral Care,696.0,24,5
2020,2020-02,328,Advanced Oral Care,Health & Beauty,Oral Care,4858.57,43,10
2020,2020-02,329,Classic Haircare Products,Health & Beauty,Haircare Products,647.45,5,1
2020,2020-02,330,Compact Oral Care,Health & Beauty,Oral Care,1058.12,28,9
2020,2020-02,331,Premium Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2009.85,15,4
2020,2020-02,332,Premium Wellness Supplements,Health & Beauty,Wellness Supplements,337.41,9,3
2020,2020-02,333,Ultra Oral Care,Health & Beauty,Oral Care,738.0,41,8
2020,2020-02,334,Portable Skincare Products,Health & Beauty,Skincare Products,767.92,8,2
2020,2020-02,335,Portable Wellness Supplements,Health & Beauty,Wellness Supplements,526.41,9,3
2020,2020-02,336,Classic Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,1525.86,14,5
2020,2020-02,337,Advanced Oral Care,Health & Beauty,Oral Care,1536.71,29,7
2020,2020-02,338,Compact Haircare Products,Health & Beauty,Haircare Products,1754.87,13,6
2020,2020-02,339,Deluxe Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,1858.78,22,8
2020,2020-02,340,Compact Bath & Body Products,Health & Beauty,Bath & Body Products,707.88,12,5
2020,2020-02,341,Advanced Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,935.06,14,4
2020,2020-02,342,Classic Nail Care,Health & Beauty,Nail Care,4082.0,26,5
2020,2020-02,343,Deluxe Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,4224.0,24,8
2020,2020-02,344,Compact Wellness Supplements,Health & Beauty,Wellness Supplements,4477.0,37,9
2020,2020-02,345,Eco Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2389.8,20,6
2020,2020-02,346,Compact Nail Care,Health & Beauty,Nail Care,922.35,15,4
2020,2020-02,347,Ultra Wellness Supplements,Health & Beauty,Wellness Supplements,1875.19,31,8
2020,2020-02,348,Premium Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,3254.27,23,6
2020,2020-02,349,Eco Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2272.17,23,10
2020,2020-02,350,Advanced Haircare Products,Health & Beauty,Haircare Products,509.83,17,10
2020,2020-02,351,Ultra Men's Grooming,Health & Beauty,Men's Grooming,1724.69,11,4
2020,2020-02,352,Deluxe Wellness Supplements,Health & Beauty,Wellness Supplements,3915.8,20,6
2020,2020-02,353,Classic Haircare Products,Health & Beauty,Haircare Products,4859.0,43,10
2020,2020-02,354,Eco Bath & Body Products,Health & Beauty,Bath & Body Products,7318.23,37,9
2020,2020-02,355,Deluxe Wellness Supplements,Health & Beauty,Wellness Supplements,962.91,9,3
2020,2020-02,356,Compact Haircare Products,Health & Beauty,Haircare Products,2920.0,20,4
2020,2020-02,358,Portable Nail Care,Health & Beauty,Nail Care,3335.0,29,8
2020,2020-02,359,Deluxe Oral Care,Health & Beauty,Oral Care,2555.8,20,7
2020,2020-02,360,Advanced Men's Grooming,Health & Beauty,Men's Grooming,1759.41,9,2
2020,2020-02,361,Ultra Skincare Products,Health & Beauty,Skincare Products,1372.54,26,6
2020,2020-02,362,Classic Haircare Products,Health & Beauty,Haircare Products,4356.0,22,6
2020,2020-02,363,Pro Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,1478.66,34,8
2020,2020-02,364,Pro Bath & Body Products,Health & Beauty,Bath & Body Products,1014.0,13,4
2020,2020-02,365,Deluxe Men's Grooming,Health & Beauty,Men's Grooming,2310.0,14,4
2020,2020-02,366,Pro Fragrances,Health & Beauty,Fragrances,1475.64,36,10
2020,2020-02,367,Advanced Nail Care,Health & Beauty,Nail Care,1461.48,12,5
2020,2020-02,368,Classic Fragrances,Health & Beauty,Fragrances,2219.7,30,7
2020,2020-02,369,Ultra Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2311.27,13,5
2020,2020-02,370,Portable Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,3322.23,37,7
2020,2020-02,371,Premium Fragrances,Health & Beauty,Fragrances,2636.82,18,7
2020,2020-02,372,Compact Nail Care,Health & Beauty,Nail Care,239.9,10,4
2020,2020-02,373,Classic Bath & Body Products,Health & Beauty,Bath & Body Products,1166.85,15,7
2020,2020-02,374,Classic Oral Care,Health & Beauty,Oral Care,3589.91,29,6
2020,2020-02,375,Classic Nail Care,Health & Beauty,Nail Care,3164.64,16,4
2020,2020-02,376,Advanced Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2221.56,44,11
2020,2020-02,377,Eco Haircare Products,Health & Beauty,Haircare Products,1903.66,34,8
2020,2020-02,378,Ultra Fragrances,Health & Beauty,Fragrances,1301.31,19,5
2020,2020-02,379,Compact Bath & Body Products,Health & Beauty,Bath & Body Products,3131.01,19,7
2020,2020-02,380,Compact Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,583.84,16,4
2020,2020-02,381,Portable Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,1296.0,18,7
2020,2020-02,382,Advanced Men's Grooming,Health & Beauty,Men's Grooming,640.74,6,3
2020,2020-02,383,Deluxe Skincare Products,Health & Beauty,Skincare Products,1300.53,7,3
2020,2020-02,384,Compact Bath & Body Products,Health & Beauty,Bath & Body Products,190.47,3,2
2020,2020-02,385,Eco Wellness Supplements,Health & Beauty,Wellness Supplements,337.74,26,5
2020,2020-02,386,Premium Oral Care,Health & Beauty,Oral Care,949.5,50,10
2020,2020-02,387,Eco Oral Care,Health & Beauty,Oral Care,6282.86,34,7
2020,2020-02,388,Classic Bath & Body Products,Health & Beauty,Bath & Body Products,6258.0,42,10
2020,2020-02,389,Classic Men's Grooming,Health & Beauty,Men's Grooming,166.27,13,5
2020,2020-02,390,Premium Skincare Products,Health & Beauty,Skincare Products,507.0,13,4
2020,2020-02,391,Advanced Haircare Products,Health & Beauty,Haircare Products,402.87,13,5
2020,2020-02,392,Premium Oral Care,Health & Beauty,Oral Care,1388.64,16,4
2020,2020-02,393,Portable Fragrances,Health & Beauty,Fragrances,4531.56,44,10
2020,2020-02,394,Pro Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,3188.01,19,4
2020,2020-02,395,Eco Men's Grooming,Health & Beauty,Men's Grooming,2841.72,28,3
2020,2020-02,396,Ultra Bath & Body Products,Health & Beauty,Bath & Body Products,4244.7,30,8
2020,2020-02,397,Eco Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2328.0,12,3
2020,2020-02,398,Deluxe Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,157.9,10,4
2020,2020-02,399,Classic Oral Care,Health & Beauty,Oral Care,3244.29,21,6
2020,2020-02,400,Classic Wellness Supplements,Health & Beauty,Wellness Supplements,1073.88,12,4
2020,2020-02,401,Portable Skincare Products,Health & Beauty,Skincare Products,468.0,26,6
2020,2020-02,402,Classic Oral Care,Health & Beauty,Oral Care,1129.9,10,4
2020,2020-02,403,Premium Skincare Products,Health & Beauty,Skincare Products,1830.0,15,5
2020,2020-02,404,Ultra Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2764.31,19,5
2020,2020-02,405,Portable Skincare Products,Health & Beauty,Skincare Products,2720.0,34,9
2020,2020-02,406,Deluxe Nail Care,Health & Beauty,Nail Care,1814.31,19,3
2020,2020-02,407,Premium Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,806.0,13,2
2020,2020-02,408,Compact Skincare Products,Health & Beauty,Skincare Products,2077.27,13,5
2020,2020-02,409,Eco Oral Care,Health & Beauty,Oral Care,3111.0,17,7
2020,2020-02,410,Classic Nail Care,Health & Beauty,Nail Care,1795.23,27,7
2020,2020-02,411,Pro Bath & Body Products,Health & Beauty,Bath & Body Products,694.74,6,3
2020,2020-02,412,Deluxe Oral Care,Health & Beauty,Oral Care,5151.6,40,12
2020,2020-02,413,Ultra Wellness Supplements,Health & Beauty,Wellness Supplements,2145.71,29,8
2020,2020-02,414,Compact Skincare Products,Health & Beauty,Skincare Products,992.94,6,3
2020,2020-02,415,Deluxe Fragrances,Health & Beauty,Fragrances,791.88,12,4
2020,2020-02,416,Ultra Fragrances,Health & Beauty,Fragrances,2864.0,16,4
2020,2020-02,417,Compact Skincare Products,Health & Beauty,Skincare Products,387.45,5,2
2020,2020-02,418,Advanced Wellness Supplements,Health & Beauty,Wellness Supplements,1714.9,10,4
2020,2020-02,419,Premium Wellness Supplements,Health & Beauty,Wellness Supplements,852.19,31,10
2020,2020-02,420,Classic Bath & Body Products,Health & Beauty,Bath & Body Products,1325.88,12,3
2020,2020-02,421,Ultra Oral Care,Health & Beauty,Oral Care,2871.84,16,6
2020,2020-02,422,Deluxe Bath & Body Products,Health & Beauty,Bath & Body Products,1196.93,7,3
2020,2020-02,423,Eco Skincare Products,Health & Beauty,Skincare Products,1346.85,15,3
2020,2020-02,424,Premium Wellness Supplements,Health & Beauty,Wellness Supplements,2532.83,17,5
2020,2020-02,425,Classic Fragrances,Health & Beauty,Fragrances,1207.29,21,8
2020,2020-02,426,Advanced Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,3174.0,23,7
2020,2020-02,427,Deluxe Haircare Products,Health & Beauty,Haircare Products,559.72,28,9
2020,2020-02,428,Portable Bath & Body Products,Health & Beauty,Bath & Body Products,2256.0,24,6
2020,2020-02,429,Pro Nail Care,Health & Beauty,Nail Care,2070.0,18,6
2020,2020-02,430,Premium Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2915.82,18,5
2020,2020-02,431,Portable Skincare Products,Health & Beauty,Skincare Products,5124.0,42,10
2020,2020-02,432,Premium Oral Care,Health & Beauty,Oral Care,2408.0,14,3
2020,2020-02,433,Advanced Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,297.33,17,5
2020,2020-02,434,Classic Oral Care,Health & Beauty,Oral Care,344.85,15,5
2020,2020-02,435,Ultra Oral Care,Health & Beauty,Oral Care,342.86,14,6
2020,2020-02,436,Advanced Oral Care,Health & Beauty,Oral Care,1262.25,25,9
2020,2020-02,437,Eco Nail Care,Health & Beauty,Nail Care,1313.06,14,5
2020,2020-02,438,Deluxe Wellness Supplements,Health & Beauty,Wellness Supplements,2897.77,23,6
2020,2020-02,439,Classic Nail Care,Health & Beauty,Nail Care,148.39,11,4
2020,2020-02,440,Classic Bath & Body Products,Health & Beauty,Bath & Body Products,1839.37,13,4
2020,2020-02,441,Advanced Nail Care,Health & Beauty,Nail Care,3644.75,25,8
2020,2020-02,442,Compact Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,3403.77,23,6
2020,2020-02,443,Ultra Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,860.64,16,6
2020,2020-02,444,Classic Skincare Products,Health & Beauty,Skincare Products,2759.8,20,5
2020,2020-02,445,Pro Oral Care,Health & Beauty,Oral Care,217.35,15,4
